,country,city,population
1344705,in,majholi,11554.0
1344712,in,majitha,13901.0
1344781,in,makhu,12885.0
1344794,in,makrana,93911.0
1344808,in,maksi,20096.0
1344813,in,makum,16226.0
1344867,in,malappuram,61749.0
1344882,in,malaut,76621.0
1344883,in,malavalli,38132.0
1344899,in,malegaon,435397.0
1344904,in,maler kotla,113848.0
1344923,in,malhargarh,7621.0
1344941,in,malia,14423.0
1344948,in,malihabad,16651.0
1344978,in,malkangiri,25056.0
1344981,in,malkapur,5582.0
1344984,in,malkera,12593.0
1345010,in,mallapuram,11837.0
1345013,in,mallasamudram,18822.0
1345025,in,mallur,10525.0
1345034,in,malpe,23496.0
1345035,in,malpura,28602.0
1345038,in,malpur,6972.0
1345070,in,malur,30680.0
1345077,in,malwan,18860.0
1345086,in,mamallapuram,12415.0
1345108,in,mamit,6104.0
1345131,in,manali,8344.0
1345132,in,manali,32366.0
1345135,in,manalurpet,7626.0
1345137,in,manamadurai,27496.0
1345156,in,manapparai,36930.0
1345161,in,manasa,24081.0
1345168,in,manavadar,29107.0
1345169,in,manavalakurichi,10720.0
1345172,in,manawar,27640.0
1345179,in,manchar,14739.0
1345181,in,mancheral,78006.0
1345198,in,mandalgarh,21570.0
1345200,in,mandal,13345.0
1345203,in,mandal,23478.0
1345219,in,mandapam,15080.0
1345221,in,mandapeta,48858.0
1345231,in,mandasa,9289.0
1345240,in,mandawar,10979.0
1345241,in,mandawar,21341.0
1345275,in,mandi,28219.0
1345283,in,mandla,45189.0
1345285,in,mandleshwar,12051.0
1345313,in,mandsaur,125002.0
1345322,in,mandvi,18669.0
1345331,in,mandya,134857.0
1345341,in,maner,27904.0
1345347,in,mangalagiri,59398.0
1345350,in,mangalam,11379.0
1345357,in,mangaldai,24872.0
1345375,in,mangaluru,417423.0
1345384,in,mangan,1464.0
1345397,in,mangawan,12504.0
1345414,in,manglaur,46400.0
1345436,in,mangrol,58993.0
1345437,in,mangrol,23897.0
1345441,in,mangrul pir,29200.0
1345464,in,manihari,23734.0
1345478,in,manikpur,14417.0
1345503,in,manjeri,89209.0
1345505,in,manjeshwar,8928.0
1345508,in,manjhanpur,16940.0
1345528,in,mankachar,31092.0
1345532,in,mankapur,9747.0
1345550,in,manmad,76729.0
1345560,in,mannarakkat,50921.0
1345562,in,mannargudi,63154.0
1345571,in,manoharpur,28928.0
1345575,in,manoharpur,13190.0
1345576,in,manohar thana,10100.0
1345585,in,manor,8918.0
1345603,in,manpur,6639.0
1345608,in,mansa,29553.0
1345609,in,mansa,80024.0
1345614,in,mansar,6901.0
1345632,in,manthani,15665.0
1345650,in,manvi,41650.0
1345652,in,manwath,30626.0
1345686,in,marakkanam,19734.0
1345696,in,marandahalli,10480.0
1345734,in,margherita,24430.0
1345750,in,marhaura,26140.0
1345761,in,mariahu,22251.0
1345762,in,mariani,23641.0
1345791,in,markapur,63990.0
1345893,in,masaurhi,53446.0
1345906,in,masila,11461.0
1345907,in,masinigudi,9642.0
1345939,in,masuri,25756.0
1345958,in,mataundh,8592.0
1345982,in,matheran,5288.0
1346001,in,mathura,330543.0
1346069,in,mau aima,20125.0
1346074,in,maudaha,37848.0
1346078,in,mauganj,25540.0
1346097,in,mau,19301.0
1346098,in,mau,246074.0
1346105,in,maurawan,14918.0
1346110,in,maur,28298.0
1346117,in,mavelikara,28303.0
1346122,in,mavur,28316.0
1346135,in,mawana,76981.0
1346155,in,mayakonda,6445.0
1346158,in,mayang imphal,22160.0
1346193,in,medak,44356.0
1346228,in,meghraj,10498.0
1346251,in,mehkar,41140.0
1346254,in,mehnagar,14898.0
1346257,in,mehndawal,25498.0
1346313,in,melukote,4011.0
1346316,in,melur,33842.0
1346320,in,memari,44452.0
1346362,in,merta,43761.0
1346374,in,methala,42444.0
1346387,in,mettupalayam,9587.0
1346389,in,mettur,56748.0
1346404,in,mhasla,9332.0
1346450,in,mihijam,37259.0
1346455,in,mihona,15832.0
1346465,in,milak,28508.0
1346485,in,minjur,24674.0
1346505,in,miranpur,27392.0
1346512,in,mirganj,15336.0
1346516,in,mirik,10110.0
1346542,in,mirzapur,220051.0
1346555,in,misrikh,15014.0
1346598,in,modasa,58974.0
1346614,in,moga,130559.0
1346661,in,mohan,14710.0
1346677,in,mohanur,12846.0
1346692,in,mohgaon,10447.0
1346698,in,mohiuddinagar,14940.0
1346717,in,mohpa,7141.0
1346742,in,moirang,17104.0
1346751,in,mokama,55209.0
1346763,in,mokokchung,34023.0
1346801,in,mon,18743.0
1346803,in,monoharpur,23364.0
1346816,in,moradabad,721210.0
1346823,in,moram,17697.0
1346840,in,morar,44456.0
1346852,in,morena,152020.0
1346873,in,mormugao,102355.0
1346893,in,morvi,118021.0
1346895,in,morwa,20169.0
1346920,in,moth,14078.0
1346926,in,motihari,112156.0
1346950,in,mount abu,24982.0
1346974,in,mubarakpur,53268.0
1346985,in,mudbidri,30635.0
1346989,in,muddebihal,31898.0
1346995,in,mudgal,21007.0
1346998,in,mudhol,47431.0
1347001,in,mudigere,9323.0
1347012,in,mudkhed,20777.0
1347037,in,mughal sarai,98053.0
1347040,in,mugma,3195.0
1347050,in,muhammadabad,22151.0
1347111,in,mukerian,22753.0
1347131,in,muktsar,89840.0
1347142,in,mulanur,12264.0
1347147,in,mulbagal,47466.0
1347156,in,mulgund,18930.0
1347163,in,mulki,17260.0
1347171,in,mul,23986.0
1347174,in,multai,22031.0
1347191,in,munak,15802.0
1347204,in,mundargi,21828.0
1347211,in,mundgod,17000.0
1347227,in,mundi,11410.0
1347235,in,mundra,15219.0
1347239,in,mundwa,17466.0
1347246,in,mungaoli,20083.0
1347249,in,mungeli,27701.0
1347250,in,munger,203185.0
1347268,in,munirabad,8246.0
1347305,in,muradnagar,89491.0
1347307,in,muragachha,10324.0
1347322,in,murbad,17495.0
1347332,in,murgud,9396.0
1347345,in,muri,12658.0
1347356,in,murliganj,23846.0
1347361,in,mursan,12311.0
1347362,in,murshidabad,39561.0
1347370,in,murud,12666.0
1347374,in,murwara,195877.0
1347376,in,musafirkhana,8082.0
1347388,in,mushabani,32765.0
1347392,in,musiri,30211.0
1347403,in,mustafabad,8975.0
1347437,in,muttupet,21568.0
1347446,in,muvattupula,29666.0
1347453,in,muzaffarnagar,349741.0
1347455,in,muzaffarpur,333235.0
1347457,in,muzhappilangad,23033.0
1347472,in,nabagram,34731.0
1347476,in,nabha,64645.0
1347478,in,nabinagar,20851.0
1347500,in,nadapuram,39512.0
1347502,in,nadaun,4838.0
1347506,in,nadbai,23522.0
1347514,in,nadiad,202080.0
1347519,in,nadigaon,7598.0
1347538,in,naduvattam,11675.0
1347541,in,naenwa,16416.0
1347560,in,nagamangala,16761.0
1347569,in,nagapattinam,94247.0
1347597,in,nagari,25936.0
1347599,in,nagar karnul,29442.0
1347607,in,nagar,23548.0
1347620,in,nagaur,96853.0
1347630,in,nagda,103513.0
1347635,in,nagercoil,213877.0
1347641,in,nagina,76601.0
1347645,in,nagireddipalle,10394.0
1347986,in,nagod,21734.0
1347991,in,nagothana,10866.0
1347997,in,nagpur,2228191.0
1348006,in,nagram,9859.0
1348040,in,nahan,27547.0
1348074,in,naigarhi,9392.0
1348079,in,naihati,253245.0
1348106,in,naini tal,42314.0
1348109,in,nainpur,22338.0
1348128,in,najibabad,84014.0
1348154,in,nakodar,32407.0
1348163,in,nakur,23086.0
1348164,in,nalagarh,10250.0
1348174,in,nalbari,24618.0
1348180,in,naldurg,17262.0
1348183,in,nalgonda,121839.0
1348185,in,nalhati,25878.0
1348187,in,naliya,10586.0
1348215,in,namagiripettai,22098.0
1348216,in,namakkal,56002.0
1348228,in,nambiyur,16126.0
1348230,in,nambutalai,7914.0
1348232,in,namchi,1147.0
1348242,in,namli,9236.0
1348291,in,nanded,485150.0
1348297,in,nandgaon,24211.0
1348300,in,nandgaon,10450.0
1348307,in,nandigama,38227.0
1348313,in,nandikotkur,45352.0
1348352,in,nandura,39653.0
1348353,in,nandurbar,100711.0
1348363,in,nandyal,165355.0
1348378,in,nangal,44179.0
1348386,in,nangavalli,9902.0
1348393,in,nangloi jat,194381.0
1348396,in,nanguneri,6969.0
1348407,in,nanjangud,50247.0
1348416,in,nannilam,10180.0
1348423,in,nanpara,46285.0
1348449,in,napasar,21749.0
1348462,in,naraina,17048.0
1348467,in,naraini,15078.0
1348492,in,narasannapeta,24273.0
1348494,in,narasapur,59310.0
1348496,in,narasaraopet,97205.0
1348499,in,narasimharajapura,7776.0
1348501,in,narasingapuram,10875.0
1348508,in,narauli,17947.0
1348511,in,naraura,22434.0
1348513,in,naravarikuppam,18556.0
1348519,in,narayanavanam,11432.0
1348522,in,narayangarh,20087.0
1348525,in,narayangarh,10234.0
1348533,in,narayanpet,39045.0
1348553,in,naregal,17405.0
1348559,in,narendranagar,4734.0
1348595,in,narkanda,718.0
1348612,in,narnaul,66053.0
1348613,in,narnaund,16300.0
1348616,in,naroda,5366.0
1348640,in,narsimhapur,47516.0
1348648,in,narsingi,6445.0
1348650,in,narsipatnam,33759.0
1348666,in,narwana,55854.0
1348671,in,narwar,16949.0
1348687,in,nasirabad,51751.0
1348692,in,naspur,15374.0
1348698,in,nasriganj,23287.0
1348699,in,nasrullaganj,18267.0
1348721,in,nathdwara,39429.0
1348738,in,nattam,21888.0
1348740,in,nattarasankottai,5921.0
1348750,in,naugachhia,41251.0
1348811,in,nautanwa,32590.0
1348815,in,navadwip,111134.0
1348819,in,navalgund,23210.0
1348825,in,navapur,32323.0
1348829,in,navelim,12470.0
1348840,in,navsari,136204.0
1348855,in,nawabganj,17016.0
1348900,in,nawada,96740.0
1348928,in,nawalgarh,58350.0
1348940,in,nawa,20046.0
1348959,in,nawashahr,31123.0
1348973,in,naya bazar,1035.0
1348983,in,nayagarh,16002.0
1349007,in,nayudupeta,45778.0
1349015,in,nazira,14303.0
1349029,in,nedumangad,58284.0
1349066,in,nellikkuppam,44427.0
1349088,in,nepa nagar,32614.0
1349093,in,neral,16061.0
1349110,in,nerkunram,47530.0
1349123,in,netarhat,4424.0
1349146,in,new delhi,10928270.0
1349152,in,neyveli,131213.0
1349153,in,neyyattinkara,88143.0
1349188,in,nichlaul,17569.0
1349190,in,nidadavole,44176.0
1349193,in,nidamangalam,9126.0
1349238,in,nihtaur,48394.0
1349263,in,nilagiri,15463.0
1349267,in,nilakkottai,21685.0
1349272,in,nilanga,34494.0
1349277,in,nileshwar,25404.0
1349293,in,nilokheri,17361.0
1349300,in,nimaj,20424.0
1349306,in,nimaparha,18224.0
1349310,in,nimbahera,58089.0
1349344,in,nim ka thana,32692.0
1349392,in,nipani,60356.0
1349411,in,nirmali,17104.0
1349412,in,nirmal,80991.0
1349418,in,nirsa,14126.0
1349450,in,niwari,10331.0
1349460,in,nizamabad,305472.0
1349461,in,nizamabad,13897.0
1349478,in,noamundi,16560.0
1349491,in,nohar,46363.0
1349502,in,nokha,55915.0
1349523,in,nongpoh,14387.0
1349526,in,nongstoin,25760.0
1349543,in,north guwahati,17517.0
1349546,in,north vanlaiphai,3476.0
1349581,in,nuh,12699.0
1349585,in,numaligarh,7386.0
1349622,in,nurmahal,13155.0
1349631,in,nurpur,9438.0
1349633,in,nurpur,39081.0
1349649,in,nuzvid,53397.0
1349654,in,nyamati,10337.0
1349673,in,obra,56116.0
1349687,in,odlabari,12311.0
1349690,in,odugathur,8282.0
1349704,in,ojhar,44939.0
1349708,in,okha,21049.0
1349729,in,olpad,14091.0
1349733,in,omalur,12702.0
1349741,in,ondal,20791.0
1349746,in,ongole,172891.0
1349764,in,orai,158280.0
1349769,in,oran,6496.0
1349792,in,osmanabad,85528.0
1349802,in,ottappalam,50917.0
1349866,in,pachmarhi,3228.0
1349870,in,pachora,46827.0
1349874,in,pachperwa,15057.0
1349892,in,padampur,16389.0
1349893,in,padampur,18455.0
1349903,in,paddhari,9702.0
1349928,in,padmanabhapuram,20214.0
1349941,in,padra,36501.0
1349943,in,padrauna,47186.0
1349974,in,pahalgam,7753.0
1349998,in,pahasu,18856.0
1350050,in,paithan,37363.0
1350061,in,pakala,24680.0
1350068,in,pakaur,40450.0
1350110,in,palakkad,132740.0
1350111,in,palakkodu,19632.0
1350113,in,palakollu,57346.0
1350119,in,palamedu,8435.0
1350124,in,palampur,4131.0
1350132,in,palani,66091.0
1350133,in,palanpur,123301.0
1350146,in,palasa,65892.0
1350147,in,palasbari,4714.0
1350192,in,pale,5428.0
1350194,in,palera,16555.0
1350199,in,palghar,72383.0
1350206,in,palia kalan,38551.0
1350222,in,pali,210117.0
1350223,in,pali,21290.0
1350224,in,pali,9099.0
1350228,in,palitana,55916.0
1350229,in,paliyad,10862.0
1350234,in,palkonda,29378.0
1350238,in,palladam,31938.0
1350245,in,pallapatti,20283.0
1350247,in,pallattur,8187.0
1350249,in,pallavaram,157158.0
1350255,in,pallikonda,21337.0
1350260,in,pallipattu,8912.0
1350270,in,palmaner,42178.0
1350312,in,palwal,121974.0
1350344,in,panagar,26622.0
1350350,in,panaji,65593.0
1350356,in,panapakkam,10611.0
1350360,in,panara,4097.0
1350394,in,panchgani,14401.0
1350400,in,panchla,23528.0
1350425,in,pandaria,13875.0
1350431,in,pandavapura,19052.0
1350438,in,pandhana,11627.0
1350440,in,pandharpur,95673.0
1350444,in,pandhurna,43635.0
1350451,in,pandoh,4351.0
1350464,in,pandua,28208.0
1350503,in,panhala,3634.0
1350515,in,panihati,378741.0
1350517,in,panipat,292828.0
1350564,in,panna,46796.0
1350572,in,pansemal,11184.0
1350592,in,panvel,128056.0
1350612,in,paonta sahib,21788.0
1350614,in,papanasam,16839.0
1350633,in,papparapatti,11617.0
1350635,in,pappinisseri,34028.0
1350650,in,paradip,3608.0
1350652,in,paradwip,85875.0
1350701,in,parasia,39444.0
1350731,in,paravur,38949.0
1350738,in,parbhani,289652.0
1350744,in,pardi,27425.0
1350773,in,parichha,7399.0
1350774,in,parichhatgarh,18992.0
1350801,in,parlakimidi,45383.0
1350805,in,parli,94871.0
1350817,in,parnera,11435.0
1350823,in,parola,37004.0
1350825,in,parole,7801.0
1350900,in,partapur,10081.0
1350907,in,partur,30993.0
1350916,in,parvatipuram,52090.0
1350917,in,parvatsar,15406.0
1350935,in,pasan,30932.0
1350944,in,pasighat,25584.0
1350973,in,patamundai,34403.0
1350977,in,patancheru,46827.0
1350981,in,patan,117871.0
1350983,in,patan,12156.0
1350985,in,patan,14123.0
1350986,in,patan,9333.0
1351031,in,pathalgaon,15396.0
1351034,in,pathanamthitta,38288.0
1351038,in,pathankot,174319.0
1351048,in,pathardih,45281.0
1351049,in,pathardi,24093.0
1351055,in,patharia,18360.0
1351098,in,pathri,37651.0
1351107,in,patiala,329248.0
1351139,in,patnagarh,19583.0
1351144,in,patna,1600085.0
1351176,in,patrasaer,11520.0
1351178,in,patratu,31703.0
1351199,in,pattan,14971.0
1351220,in,patti,37090.0
1351221,in,patti,9686.0
1351228,in,pattukkottai,67988.0
1351230,in,patuli,4694.0
1351235,in,patur,21748.0
1351256,in,pauri,26517.0
1351258,in,pavagada,32065.0
1351264,in,pawai,13085.0
1351267,in,pawayan,25710.0
1351284,in,payyannur,70075.0
1351300,in,pedana,30256.0
1351333,in,peddapalli,33581.0
1351339,in,peddapuram,45972.0
1351359,in,pehowa,39104.0
1351381,in,pendra,12638.0
1351386,in,pennadam,17662.0
1351387,in,pennagaram,15758.0
1351392,in,pennathur,8257.0
1351394,in,pen,34094.0
1351399,in,penugonda,23659.0
1351401,in,penukonda,20220.0
1351409,in,peraiyur,9245.0
1351410,in,perambalur,30802.0
1351412,in,peranamallur,5722.0
1351417,in,peravurani,21663.0
1351429,in,periyakulam,40134.0
1351431,in,periyanayakkanpalaiyam,24896.0
1351432,in,periyanegamam,7913.0
1351434,in,periyapatti,10646.0
1351441,in,pernem,5555.0
1351453,in,perumpavur,27108.0
1351455,in,perundurai,17488.0
1351462,in,perur,8342.0
1351486,in,petlad,51823.0
1351490,in,petlawad,13262.0
1351509,in,phagwara,100154.0
1351519,in,phalauda,18547.0
1351528,in,phalodi,46792.0
1351531,in,phaltan,53206.0
1351547,in,phaphund,16677.0
1351580,in,phek,15119.0
1351594,in,phillaur,22590.0
1351597,in,phirangipuram,17335.0
1351615,in,phulabani,36616.0
1351634,in,phulera,22574.0
1351646,in,phulpur,22888.0
1351700,in,pihani,30372.0
1351710,in,pilani,28151.0
1351719,in,pilibanga,36757.0
1351721,in,pilibhit,131021.0
1351730,in,pilkhuwa,74219.0
1351759,in,pimpri,1284702.0
1351761,in,pinahat,19513.0
1351778,in,pindwara,23230.0
1351788,in,pinjaur,32164.0
1351842,in,pipar,34633.0
1351853,in,pipili,15302.0
1351871,in,piploda,7720.0
1351883,in,pipraich,15858.0
1351897,in,pipri,13584.0
1351898,in,pipri,13584.0
1351908,in,piravam,28254.0
1351910,in,pirawa,11791.0
1351918,in,piriyapatna,16101.0
1351929,in,piro,28970.0
1351959,in,pithapuram,52715.0
1351969,in,pithoragarh,47576.0
1351973,in,pithora,7593.0
1352039,in,pokaran,21015.0
1352048,in,poladpur,5660.0
1352058,in,polasara,20578.0
1352068,in,pollachi,88221.0
1352076,in,polur,26293.0
1352083,in,ponda,18900.0
1352085,in,pondicherry,227434.0
1352107,in,ponnampet,6117.0
1352108,in,ponnani,105521.0
1352109,in,ponneri,24758.0
1352132,in,porbandar,138881.0
1352143,in,porsa,37827.0
1352144,in,port blair,112062.0
1352212,in,pratapgarh,37782.0
1352213,in,pratapgarh,13673.0
1352251,in,proddatur,177816.0
1352270,in,pudukkottai,112128.0
1352282,in,pudur,11432.0
1352294,in,pujali,45415.0
1352301,in,pukhrayan,22557.0
1352312,in,pulgaon,35241.0
1352320,in,pulivendla,33615.0
1352322,in,puliyankudi,62499.0
1352324,in,puliyur,11174.0
1352327,in,pullampadi,10288.0
1352335,in,pulwama,20073.0
1352338,in,punahana,15333.0
1352341,in,punalur,47267.0
1352363,in,pundri,17534.0
1352364,in,pune,2935968.0
1352366,in,punganuru,48870.0
1352373,in,punjai puliyampatti,15068.0
1352426,in,puranpur,39992.0
1352452,in,puri,170856.0
1352464,in,purna,34891.0
1352467,in,purnia,198474.0
1352481,in,puruliya,122544.0
1352486,in,purushottampur,14709.0
1352661,in,purwa,22223.0
1352694,in,pusad,71593.0
1352701,in,pushkar,16174.0
1352728,in,puttur,30990.0
1352729,in,puttur,53336.0
1352745,in,qadian,21016.0
1352766,in,qazigund,5578.0
1352774,in,quepem,13042.0
1352778,in,queula,5699.0
1352796,in,rabkavi,73841.0
1352800,in,rabupura,13950.0
1352809,in,radaur,12329.0
1352816,in,radha kund,6421.0
1352821,in,radhanpur,35459.0
1352830,in,rae bareli,186451.0
1352837,in,rafiganj,26231.0
1352846,in,raghogarh,63880.0
1352849,in,raghudebbati,12834.0
1352865,in,raghunathpur,22804.0
1352866,in,raghunathpur,6100.0
1352879,in,raha,4724.0
1352883,in,rahatgarh,27465.0
1352894,in,rahimatpur,17261.0
1352902,in,rahon,12486.0
1352910,in,rahuri,36888.0
1352913,in,raia,9421.0
1352920,in,raichur,225981.0
1352925,in,raiganj,170268.0
1352928,in,raigarh,121291.0
1352944,in,raikot,26116.0
1352981,in,raipur,17537.0
1352985,in,raipur,680066.0
1352986,in,raipur,27705.0
1352990,in,rairangpur,23074.0
1352998,in,raisen,40982.0
1353000,in,raisinghnagar,29628.0
1353011,in,raiwala,5198.0
1353028,in,rajakhera,30630.0
1353031,in,rajaldesar,24105.0
1353035,in,rajamahendri,304838.0
1353041,in,rajampet,31079.0
1353049,in,rajapalaiyam,124179.0
1353057,in,rajapur,10718.0
1353061,in,rajapur,13963.0
1353067,in,raja sansi,12958.0
1353080,in,rajauri,27803.0
1353107,in,rajgarh,2866.0
1353108,in,rajgarh,26955.0
1353109,in,rajgarh,17115.0
1353112,in,rajgir,38352.0
1353116,in,rajgurunagar,18846.0
1353130,in,rajkot,1177434.0
1353135,in,rajmahal,19713.0
1353140,in,rajnagar,13391.0
1353158,in,rajpipla,35394.0
1353163,in,rajpura,86827.0
1353175,in,rajpur,444549.0
1353177,in,rajpur,19398.0
1353185,in,rajsamand,63419.0
1353188,in,rajula,34655.0
1353193,in,rajura,28883.0
1353196,in,rajur,11935.0
1353240,in,ramachandrapuram,42982.0
1353252,in,ramanagaram,93535.0
1353255,in,ramanathapuram,65320.0
1353270,in,ramanuj ganj,10702.0
1353273,in,ramapuram,31169.0
1353295,in,ramban,7320.0
1353299,in,rambha,11277.0
1353306,in,ramchandrapur,9665.0
1353309,in,ram das,6191.0
1353322,in,rameswaram,39964.0
1353326,in,ramganj mandi,35757.0
1353332,in,ramgarh,4945.0
1353335,in,ramgarh,29836.0
1353340,in,ramgarh,83842.0
1353355,in,ramjibanpur,18319.0
1353365,in,ramkola,13950.0
1353383,in,ramnagar,8167.0
1353385,in,ramnagar,5195.0
1353386,in,ramnagar,43502.0
1353388,in,ramnagar,13491.0
1353389,in,ramnagar,51249.0
1353416,in,rampura,45642.0
1353418,in,rampura,18497.0
1353419,in,rampura,11348.0
1353427,in,rampur hat,53473.0
1353442,in,rampur,6206.0
1353451,in,rampur,296447.0
1353490,in,ramtek,23405.0
1353502,in,ranaghat,70991.0
1353509,in,ranapur,10677.0
1353514,in,ranavav,26012.0
1353523,in,ranchi,945079.0
1353559,in,rangapara,18740.0
1353573,in,rangia,26389.0
1353582,in,rangpo,4026.0
1353599,in,rania,22741.0
1353602,in,ranibennur,99113.0
1353605,in,raniganj,131274.0
1353617,in,ranikhet,19875.0
1353628,in,ranipur,18822.0
1353631,in,rani,13573.0
1353632,in,ranir bazar,11811.0
1353692,in,rapar,21507.0
1353730,in,rasipuram,48954.0
1353743,in,rasra,31879.0
1353749,in,rasulabad,7801.0
1353774,in,ratangarh,66630.0
1353775,in,ratangarh,7495.0
1353790,in,ratanpur,21395.0
1353814,in,rath,61734.0
1353822,in,ratlam,236868.0
1353823,in,ratnagiri,75993.0
1353859,in,raurkela,226886.0
1353876,in,raver,26637.0
1353896,in,rawatbhata,36874.0
1353904,in,rawatsar,31018.0
1353909,in,raxaul,47970.0
1353910,in,rayachoti,81442.0
1353911,in,rayadrug,59975.0
1353912,in,rayagada,61410.0
1353925,in,raya,20010.0
1353930,in,raybag,17390.0
1353940,in,raypur,6907.0
1353941,in,ray,5949.0
1353944,in,razam,27835.0
1353947,in,razole,14203.0
1353961,in,redhakhol,14367.0
1353980,in,rehli,27708.0
1353985,in,rehti,10718.0
1353997,in,remuna,30319.0
1354006,in,rengali,7704.0
1354015,in,renigunta,25898.0
1354023,in,renukut,62419.0
1354028,in,reoti,23821.0
1354029,in,repalle,42972.0
1354047,in,revadanda,10415.0
1354053,in,revelganj,37035.0
1354062,in,rewa,208483.0
1354064,in,rewari,112087.0
1354092,in,richha,19461.0
1354119,in,ringas,25173.0
1354137,in,rishikesh,66397.0
1354142,in,rishra,117026.0
1354143,in,risod,30134.0
1354162,in,robertsganj,37858.0
1354163,in,robertsonpet,135229.0
1354197,in,rohru,8164.0
1354198,in,rohtak,317266.0
1354234,in,ron,22595.0
1354287,in,rudarpur,30876.0
1354299,in,rudraprayag,2571.0
1354369,in,rupnagar,52317.0
1354390,in,rura,15909.0
1354407,in,rusera,28784.0
1354417,in,sabalgarh,31035.0
1354426,in,sabathu,6692.0
1354449,in,sabrum,6206.0
1354459,in,sachin,12661.0
1354463,in,sadabad,36097.0
1354467,in,sadalgi,22137.0
1354479,in,sadasivpet,37249.0
1354481,in,sadat,11212.0
1354511,in,sadri,25634.0
1354530,in,safidon,30865.0
1354531,in,safipur,24804.0
1354541,in,sagar,53155.0
1354542,in,sagar,247359.0
1354548,in,sagauli,34626.0
1354586,in,sahapur,7883.0
1354588,in,saharanpur,484921.0
1354598,in,saharsa,145779.0
1354603,in,sahaspur,24454.0
1354605,in,sahaswan,60959.0
1354607,in,sahawar,22203.0
1354620,in,sahibganj,95900.0
1354657,in,saidpur,14498.0
1354664,in,saiha,22657.0
1354671,in,sailana,10811.0
1354697,in,sainthia,43225.0
1354699,in,saint thomas mount,43227.0
1354705,in,sairang,5760.0
1354767,in,sakit,7811.0
1354772,in,sakleshpur,24934.0
1354805,in,sakti,21563.0
1354854,in,salaya,30230.0
1354896,in,saligao,5804.0
1354902,in,salimpur,18766.0
